,Unnamed: 0,date,open,high,low,close,volume,past_ret_1h,past_ret_2h,past_ret_4h,past_ret_8h,past_ret_16h,forward regime,probability,0.6 percent prediction,1 percent prediction,1.5 percent prediction,RSI_16
2352,2352,9/8/2025 2:00,3594.19,3596.98,3584.61,3589.42,9172,0.001264828,0.000456898,-0.000846933,0.001927888,-0.010324788,range,86.0,-1.0,-1.0,1.0,73.67748530388573
2353,2353,9/8/2025 3:00,3589.55,3594.27,3586.34,3590.41,7554,-0.000275735,0.000988745,0.00042892,0.001359176,-0.010770358,range,81.0,1.0,-1.0,1.0,74.58985120031359
2354,2354,9/8/2025 4:00,3590.61,3591.84,3582.8,3583.28,5646,0.001989797,0.001713514,0.002171195,0.003111674,-0.008439195,upward,,,,,67.90196542613518
2355,2355,9/8/2025 5:00,3583.1,3584.65,3579.4,3581.48,4463,0.000502586,0.002493383,0.003484593,0.001203413,-0.000399276,upward,84.0,1.0,-1.0,1.0,51.20675105346939
2356,2356,9/8/2025 6:00,3581.52,3591.41,3581.0,3591.07,5263,-0.002670513,-0.00216927,-0.000459473,-0.001306017,0.000849329,upward,83.0,1.0,-1.0,-1.0,47.21562899259573
2357,2357,9/8/2025 7:00,3591.2,3598.57,3589.4,3597.77,6299,-0.001862265,-0.004527805,-0.002045712,-0.001617669,-0.002126317,upward,87.0,,,,56.655646422644104
2358,2358,9/8/2025 8:00,3597.73,3613.48,3596.25,3609.35,7761,-0.003208334,-0.005064624,-0.007222907,-0.005067394,-0.004881765,upward,86.0,1.0,-1.0,-1.0,63.0634638181954
2359,2359,9/8/2025 9:00,3609.27,3617.22,3606.92,3611.09,6642,-0.000481849,-0.003688637,-0.00819974,-0.00474372,-0.004441872,upward,88.0,1.0,-1.0,-1.0,62.17734588370055
2360,2360,9/8/2025 10:00,3611.09,3614.81,3608.45,3613.64,5445,-0.00070566,-0.001187169,-0.00624578,-0.006702383,-0.004787417,upward,89.0,1.0,-1.0,-1.0,62.887365910300566
2361,2361,9/8/2025 11:00,3613.68,3622.49,3613.34,3616.89,5972,-0.000898562,-0.001603588,-0.00528631,-0.007321207,-0.005971981,upward,88.0,1.0,-1.0,-1.0,65.57991921372013
2362,2362,9/8/2025 12:00,3616.9,3619.98,3612.55,3619.91,4852,-0.000834275,-0.001732087,-0.0029172,-0.010119036,-0.007038849,upward,92.0,1.0,-1.0,-1.0,67.82316731801203
2363,2363,9/8/2025 13:00,3619.79,3625.8,3614.58,3624.13,7670,-0.001164417,-0.001997721,-0.003598105,-0.011768342,-0.010579091,upward,90.0,1.0,-1.0,-1.0,78.58634058864126
2364,2364,9/8/2025 14:00,3624.17,3636.74,3620.12,3633.29,11911,-0.002521131,-0.003682613,-0.005408321,-0.011620322,-0.012911163,range,90.0,1.0,-1.0,-1.0,81.0128255965939
2365,2365,9/8/2025 15:00,3633.29,3640.82,3628.87,3640.56,11077,-0.001996946,-0.004513042,-0.006501747,-0.011753686,-0.013352341,range,92.0,1.0,-1.0,-1.0,81.43023406012847
2366,2366,9/8/2025 16:00,3640.75,3646.3,3633.1,3639.24,9901,0.000362713,-0.001634957,-0.005311549,-0.008213253,-0.013239028,range,93.0,1.0,-1.0,-1.0,80.97993826993867
2367,2367,9/8/2025 17:00,3639.25,3641.68,3635.81,3640.58,7374,-0.000368073,-5.49e-06,-0.004518511,-0.008100358,-0.012805652,range,90.0,1.0,-1.0,-1.0,80.59055117941017
2368,2368,9/8/2025 18:00,3640.63,3641.06,3632.42,3633.31,6592,0.00200093,0.001632121,-5.5e-06,-0.005413796,-0.012079894,range,93.0,1.0,-1.0,-1.0,77.80311668409367
2369,2369,9/8/2025 19:00,3633.35,3636.53,3631.82,3635.98,5737,-0.000734327,0.001265133,0.001259633,-0.005250304,-0.012533072,range,88.0,1.0,-1.0,-1.0,78.26572385404762
2370,2370,9/8/2025 20:00,3636.01,3637.51,3632.41,3636.31,5029,-9.08e-05,-0.000825012,0.000805762,-0.004510067,-0.014583465,range,90.0,1.0,-1.0,-1.0,85.92331662190077
2371,2371,9/8/2025 21:00,3636.3,3637.58,3634.41,3635.63,2554,0.000187038,9.63e-05,0.001361525,-0.003163138,-0.014894255,range,,,,,87.24721419535571
2372,2372,9/8/2025 22:00,3635.63,3635.63,3635.56,3635.56,2,1.93e-05,0.000206296,-0.000618887,-0.000624388,-0.012237454,range,89.0,1.0,-1.0,-1.0,85.2145005519019
2373,2373,9/8/2025 23:00,3634.25,3636.67,3628.66,3629.29,2663,0.001727611,0.001746898,0.001843336,0.003105291,-0.008684894,upward,89.0,1.0,-1.0,-1.0,75.1195409607874
2374,2374,9/9/2025 0:00,3629.44,3635.97,3627.8,3634.87,3492,-0.001535131,0.000189828,0.000396163,0.001202244,-0.007020884,range,88.0,1.0,-1.0,-1.0,72.48854423482574
2375,2375,9/9/2025 1:00,3634.9,3640.79,3633.26,3638.37,5307,-0.000961969,-0.002495623,-0.000753084,0.000607415,-0.007497863,upward,90.0,1.0,-1.0,-1.0,73.31623931423387
2376,2376,9/9/2025 2:00,3638.35,3647.28,3635.89,3646.35,8513,-0.00218849,-0.003148354,-0.002959124,-0.003576179,-0.008970614,range,89.0,-1.0,1.0,-1.0,75.58266854182797
2377,2377,9/9/2025 3:00,3646.35,3654.49,3644.66,3647.48,8356,-0.000309803,-0.002497615,-0.004987005,-0.003152862,-0.008386612,range,,,,,74.74518686103228
2378,2378,9/9/2025 4:00,3647.47,3651.61,3642.48,3645.69,6173,0.000490991,0.000181036,-0.002967888,-0.002572901,-0.007071364,range,,,,,71.27764938735487
2379,2379,9/9/2025 5:00,3645.74,3656.84,3645.53,3654.79,4643,-0.002489883,-0.002000115,-0.004492734,-0.005242435,-0.008388991,range,93.0,1.0,-1.0,-1.0,73.41888175805869
2380,2380,9/9/2025 6:00,3654.69,3659.09,3652.5,3654.98,5447,-5.2e-05,-0.002541738,-0.002361162,-0.005313299,-0.005934369,range,89.0,1.0,1.0,-1.0,69.198088155236
2381,2381,9/9/2025 7:00,3655.29,3656.19,3636.56,3647.41,8706,0.002075445,0.002023354,1.92e-05,-0.004967909,-0.001878045,range,94.0,1.0,-1.0,-1.0,56.030991370141635
2382,2382,9/9/2025 8:00,3647.53,3650.83,3641.53,3644.2,5959,0.000880852,0.002958125,0.000408869,-0.002560233,-0.001361067,range,,,,,54.22631220029377
2383,2383,9/9/2025 9:00,3644.17,3650.8,3641.84,3648.05,6963,-0.001055358,-0.000175436,0.001847562,-0.002653472,-0.002047669,range,94.0,1.0,-1.0,-1.0,56.10393855058414
2384,2384,9/9/2025 10:00,3648.09,3656.52,3647.6,3653.51,5490,-0.001494453,-0.002548234,0.000402353,-0.001959759,-0.00552893,range,95.0,1.0,-1.0,-1.0,67.00909396922853
2385,2385,9/9/2025 11:00,3653.69,3655.84,3648.65,3651.79,5267,0.000471002,-0.001024155,-0.001199412,-0.001180243,-0.004329384,range,93.0,1.0,-1.0,-1.0,63.529009068943026
2386,2386,9/9/2025 12:00,3651.88,3654.11,3646.75,3647.88,4551,0.001071855,0.001543362,-0.001008805,-0.000600349,-0.003171705,range,92.0,1.0,-1.0,-1.0,59.329140459685135
2387,2387,9/9/2025 13:00,3648.05,3655.18,3643.58,3647.33,8490,0.000150795,0.001222812,0.000197405,0.002045332,-0.003207826,range,93.0,1.0,-1.0,-1.0,59.453781511067476
2388,2388,9/9/2025 14:00,3647.31,3668.1,3646.25,3665.69,11723,-0.005008607,-0.004858567,-0.003322703,-0.002921687,-0.008219462,downward,90.0,1.0,-1.0,-1.0,68.7913184469243
2389,2389,9/9/2025 15:00,3665.64,3674.07,3635.74,3644.88,13295,0.005709379,0.000672176,0.00189581,0.000694124,-0.004277233,range,90.0,1.0,-1.0,-1.0,58.230387497696455
2390,2390,9/9/2025 16:00,3644.93,3646.29,3626.75,3645.37,10566,-0.000134417,0.005574194,0.000688545,-0.000320955,-0.002880366,range,89.0,1.0,-1.0,-1.0,55.85806739467331
2391,2391,9/9/2025 17:00,3645.35,3649.31,3644.03,3644.87,6163,0.000137179,2.74e-06,0.000674921,0.000872459,-0.001783328,downward,89.0,1.0,-1.0,-1.0,53.75202031764019
2392,2392,9/9/2025 18:00,3644.8,3646.38,3641.15,3642.7,6019,0.000595712,0.000732973,0.006311253,0.002967579,0.001002004,downward,87.0,1.0,-1.0,-1.0,47.741616135671464
2393,2393,9/9/2025 19:00,3642.72,3644.88,3639.67,3640.25,4424,0.000673031,0.001269144,0.001271891,0.003170112,0.001986127,range,89.0,1.0,-1.0,-1.0,45.59844149430226
2394,2394,9/9/2025 20:00,3640.25,3641.06,3628.42,3629.27,5966,0.003025402,0.003700469,0.004436154,0.005127753,0.004524326,range,89.0,1.0,-1.0,-1.0,41.00963644255789
2395,2395,9/9/2025 21:00,3629.24,3632.65,3625.78,3625.97,3471,0.000910101,0.003938257,0.005212398,0.005890837,0.007948218,range,,,,,33.15014031743412
2396,2396,9/9/2025 22:00,3625.97,3625.97,3625.93,3625.93,2,1.1e-05,0.000921143,0.00462502,0.010965463,0.008011738,upward,91.0,-1.0,1.0,1.0,32.98582640209942
2397,2397,9/9/2025 23:00,3625.03,3635.7,3622.7,3635.33,4858,-0.002585735,-0.002574732,0.001353385,0.002626997,0.003322945,range,93.0,-1.0,1.0,1.0,43.073394494622605
2398,2398,9/10/2025 0:00,3634.99,3640.63,3633.21,3633.39,4053,0.000533937,-0.002053179,-0.001133927,0.003297196,0.002975183,range,,,,,43.709996507972434
2399,2399,9/10/2025 1:00,3633.45,3634.14,3621.19,3623.87,6238,0.002627026,0.003162365,0.000579491,0.00579491,0.006672425,upward,,,,,36.8013100430252
2400,2400,9/10/2025 2:00,3623.82,3632.54,3620.25,3630.48,8620,-0.001820696,0.000801547,-0.001253278,0.003365946,0.006343514,upward,,,,,37.584905659728946
2401,2401,9/10/2025 3:00,3630.76,3638.09,3630.0,3636.11,5842,-0.001548358,-0.003366235,-0.000214515,0.001138579,0.004312301,range,89.0,,,,41.889095799017056
2402,2402,9/10/2025 4:00,3635.88,3636.96,3632.96,3636.31,3750,-5.5e-05,-0.001603274,-0.000803012,-0.001936029,0.003181797,range,89.0,1.0,1.0,1.0,43.77622377547016
2403,2403,9/10/2025 5:00,3636.3,3643.09,3636.3,3642.74,3743,-0.001765155,-0.001820059,-0.005180167,-0.004603677,0.001260041,range,88.0,1.0,-1.0,-1.0,47.67783061746138
2404,2404,9/10/2025 6:00,3642.73,3645.15,3639.81,3642.87,4121,-3.57e-05,-0.001800778,-0.003401164,-0.00465018,0.006264292,range,90.0,1.0,-1.0,-1.0,35.84367245586404
2405,2405,9/10/2025 7:00,3642.87,3647.53,3640.6,3643.57,5935,-0.000192119,-0.000227799,-0.002047442,-0.002261518,0.000359537,range,90.0,1.0,-1.0,-1.0,48.91717639149835
2406,2406,9/10/2025 8:00,3643.69,3648.25,3641.02,3643.92,5930,-9.61e-05,-0.000288151,-0.00208841,-0.002889745,0.000397923,range,90.0,1.0,-1.0,-1.0,48.79867439804361
2407,2407,9/10/2025 9:00,3644.01,3647.56,3641.84,3645.68,5142,-0.000482763,-0.000578767,-0.000806434,-0.005982423,-0.000222181,range,,,,,50.657360816733416
2408,2408,9/10/2025 10:00,3645.63,3655.91,3644.79,3654.94,4879,-0.002533557,-0.003015097,-0.00330238,-0.006692312,-0.003348892,range,90.0,1.0,-1.0,-1.0,58.908296941859625
2409,2409,9/10/2025 11:00,3654.9,3657.36,3651.41,3655.15,5455,-5.75e-05,-0.002590865,-0.003168133,-0.005209089,-0.00407644,range,90.0,-1.0,-1.0,-1.0,61.209750224226056
2410,2410,9/10/2025 12:00,3655.16,3656.28,3648.34,3648.99,5931,0.001688138,0.001630588,-0.001389426,-0.003474934,-0.005404235,range,91.0,-1.0,-1.0,-1.0,65.9961064226863
2411,2411,9/10/2025 13:00,3649.0,3656.95,3640.26,3643.92,9497,0.001391359,0.003081846,0.000482996,-0.000323827,-0.004926014,range,93.0,-1.0,-1.0,-1.0,64.15391893861162
2412,2412,9/10/2025 14:00,3643.93,3653.85,3641.86,3651.1,10661,-0.001966531,-0.000577908,0.001051738,-0.002254115,-0.006893813,range,93.0,-1.0,-1.0,-1.0,67.8384124718846
2413,2413,9/10/2025 15:00,3651.13,3655.24,3643.78,3647.42,10276,0.001008932,-0.000959582,0.002119306,-0.001055541,-0.003314672,range,92.0,-1.0,-1.0,-1.0,59.324386856472145
2414,2414,9/10/2025 16:00,3647.57,3648.44,3638.45,3644.43,7910,0.00082043,0.00183019,0.001251224,-0.00013994,-0.00302928,range,93.0,-1.0,-1.0,-1.0,58.37887067253478
2415,2415,9/10/2025 17:00,3644.44,3646.71,3639.81,3642.68,6870,0.000480416,0.00130124,0.000340409,0.000823569,-0.005163781,range,91.0,-1.0,-1.0,-1.0,66.18482188769747
2416,2416,9/10/2025 18:00,3642.78,3647.48,3641.53,3647.32,5366,-0.001272167,-0.000792363,0.001036377,0.002089205,-0.004617089,range,93.0,-1.0,-1.0,-1.0,64.9982187370147
2417,2417,9/10/2025 19:00,3647.28,3649.62,3644.39,3645.18,4078,0.000587077,-0.000685837,0.00061451,0.002735119,-0.002488217,range,93.0,-1.0,-1.0,-1.0,58.61348527837035
2418,2418,9/10/2025 20:00,3645.41,3646.18,3635.09,3641.77,5474,0.000936358,0.001523984,0.000730414,0.001982552,-0.001499271,range,91.0,-1.0,-1.0,-1.0,54.88721804354063
2419,2419,9/10/2025 21:00,3641.76,3642.78,3637.99,3640.41,2330,0.000373584,0.001310292,0.000623556,0.000964177,0.000640038,range,,,,,47.706241384596886
2420,2420,9/10/2025 22:00,3640.41,3640.41,3640.41,3640.41,1,0.0,0.000373584,0.001898138,0.002936482,0.000675748,range,90.0,-1.0,-1.0,-1.0,47.572048952307235
2421,2421,9/10/2025 23:00,3642.99,3644.38,3637.73,3639.76,2453,0.000178583,0.000178583,0.001489109,0.002104534,0.001046772,range,88.0,-1.0,-1.0,-1.0,46.235921753132295
2422,2422,9/11/2025 0:00,3639.89,3645.31,3638.47,3644.77,2445,-0.001374572,-0.001196235,-0.000823097,-9.33e-05,-0.000233211,range,90.0,-1.0,-1.0,-1.0,50.76895241394544
2423,2423,9/11/2025 1:00,3645.12,3646.98,3642.41,3643.75,4699,0.000279931,-0.001095026,-0.000916638,-0.000293654,0.000529674,downward,92.0,-1.0,-1.0,-1.0,48.23033192596442
2424,2424,9/11/2025 2:00,3643.82,3648.75,3639.76,3640.8,5394,0.000810261,0.00109042,-0.000107119,0.001790815,0.003883762,downward,92.0,-1.0,-1.0,-1.0,35.33803400961142
2425,2425,9/11/2025 3:00,3640.91,3643.26,3634.1,3637.2,4646,0.000989772,0.001800836,0.000703838,0.002193995,0.004935115,range,90.0,-1.0,-1.0,-1.0,32.60995930920001
2426,2426,9/11/2025 4:00,3637.29,3637.29,3629.73,3631.81,4901,0.001484108,0.00247535,0.003568469,0.002742434,0.004730424,range,89.0,-1.0,-1.0,-1.0,33.103855231058944
2427,2427,9/11/2025 5:00,3631.94,3634.19,3630.0,3630.49,2583,0.000363587,0.001848235,0.0036524,0.002732414,0.003699225,range,93.0,-1.0,-1.0,-1.0,35.740072200951445
2428,2428,9/11/2025 6:00,3630.53,3633.3,3623.34,3625.03,6061,0.001506194,0.001870329,0.004350309,0.004242724,0.007191665,range,88.0,-1.0,-1.0,-1.0,21.26956138342473
2429,2429,9/11/2025 7:00,3624.94,3637.83,3622.6,3632.95,6645,-0.002180047,-0.000677136,0.001169848,0.00187451,0.003982989,range,91.0,-1.0,-1.0,-1.0,35.416246723308134
2430,2430,9/11/2025 8:00,3633.07,3633.22,3623.69,3629.61,7296,0.000920209,-0.001261844,0.000606126,0.004176757,0.004083083,range,,,,,35.16813450647983
2431,2431,9/11/2025 9:00,3629.68,3631.73,3625.38,3626.12,4581,0.000962461,0.001883556,0.001205145,0.004861946,0.004566865,range,87.0,-1.0,-1.0,-1.0,33.9845261111338
2432,2432,9/11/2025 10:00,3626.09,3626.09,3614.0,3621.7,6574,0.001220421,0.002184057,0.000919458,0.005273766,0.007074026,range,84.0,1.0,-1.0,-1.0,25.116550115768717
2433,2433,9/11/2025 11:00,3621.7,3624.76,3619.55,3621.76,5217,-1.66e-05,0.001203835,0.003089658,0.004263121,0.006466469,range,83.0,-1.0,-1.0,-1.0,26.295546557852774
2434,2434,9/11/2025 12:00,3621.67,3622.09,3615.32,3616.71,6213,0.001396297,0.001379707,0.003566778,0.004175065,0.006928949,upward,85.0,,,,25.450626958449632
2435,2435,9/11/2025 13:00,3616.68,3643.81,3612.85,3628.69,10495,-0.003301467,-0.00190978,-0.000708245,0.000496047,0.003229816,range,87.0,-1.0,-1.0,-1.0,40.49626986596189
2436,2436,9/11/2025 14:00,3628.93,3636.93,3618.23,3630.16,12089,-0.000404941,-0.003705071,-0.002330476,-0.001413161,0.002823567,range,,,,,41.881831141026176
2437,2437,9/11/2025 15:00,3629.95,3637.64,3625.94,3629.44,9786,0.000198378,-0.000206643,-0.002116029,0.000967091,0.002843414,range,,,,,41.83544303691534
2438,2438,9/11/2025 16:00,3629.52,3638.8,3629.52,3632.89,7869,-0.000949657,-0.000751468,-0.004453754,-0.000902862,0.003270124,range,,,,,40.363400388309664
2439,2439,9/11/2025 17:00,3632.91,3641.84,3632.9,3636.03,7635,-0.000863579,-0.001812416,-0.002018685,-0.0027255,0.002123195,range,88.0,1.0,-1.0,-1.0,43.946047677692825
2440,2440,9/11/2025 18:00,3636.13,3636.5,3631.65,3634.83,6433,0.000330139,-0.000533725,-0.001284792,-0.003612273,0.001642443,range,,,,,45.18626027943381
2441,2441,9/11/2025 19:00,3634.84,3636.84,3630.39,3632.2,4752,0.000724079,0.001054457,-0.00075987,-0.002874291,0.001376576,range,89.0,1.0,-1.0,-1.0,45.90432503156214
2442,2442,9/11/2025 20:00,3632.19,3637.36,3632.07,3636.8,3668,-0.001264848,-0.000541685,-0.001075121,-0.005524087,-0.001372085,range,,,,,54.14107883673667
2443,2443,9/11/2025 21:00,3636.79,3637.49,3633.07,3633.76,1850,0.000836599,-0.000429307,0.000624697,-0.001395249,-0.000899894,range,,,,,52.63837340512828
2444,2444,9/11/2025 22:00,3633.76,3633.76,3633.76,3633.76,1,0.0,0.000836599,0.000294461,-0.000990709,-0.00240247,range,86.0,,,,57.724296583040825
2445,2445,9/11/2025 23:00,3634.3,3637.82,3632.94,3634.63,1708,-0.000239364,-0.000239364,-0.000668569,-0.001427931,-0.00046222,range,83.0,-1.0,-1.0,1.0,51.698342092949765
2446,2446,9/12/2025 0:00,3634.65,3635.78,3631.34,3631.56,2208,0.000845367,0.0006058,0.001442906,0.000366234,-0.000536959,upward,86.0,-1.0,-1.0,1.0,51.982110183305885
2447,2447,9/12/2025 1:00,3631.61,3637.85,3630.43,3636.42,4266,-0.001336479,-0.000492242,-0.000731489,-0.000107248,-0.002832456,upward,,,,,60.18591771961428
2448,2448,9/12/2025 2:00,3636.88,3647.22,3636.47,3646.17,7980,-0.002674039,-0.004006944,-0.003403571,-0.003110113,-0.006711152,range,85.0,-1.0,-1.0,1.0,71.89121488432563
2449,2449,9/12/2025 3:00,3646.12,3650.54,3644.62,3648.77,5841,-0.000712569,-0.003384702,-0.003875279,-0.004541256,-0.007402495,range,90.0,-1.0,-1.0,1.0,73.11312681641263
2450,2450,9/12/2025 4:00,3648.8,3653.08,3646.47,3652.83,4321,-0.001111467,-0.001823244,-0.005822883,-0.004388378,-0.009888224,range,,,,,81.44150417600405
2451,2451,9/12/2025 5:00,3652.76,3655.95,3651.37,3654.81,3451,-0.000541752,-0.001652617,-0.005031725,-0.005759533,-0.007146746,range,85.0,-1.0,-1.0,-1.0,77.52951095859893
2452,2452,9/12/2025 6:00,3654.83,3656.52,3651.79,3653.01,3831,0.000492744,-4.93e-05,-0.001872428,-0.005269627,-0.006255116,range,87.0,-1.0,-1.0,-1.0,73.91668410889137
2453,2453,9/12/2025 7:00,3652.99,3653.93,3648.1,3650.49,4974,0.000690318,0.001183403,-0.00047117,-0.004344622,-0.005766349,range,84.0,-1.0,-1.0,-1.0,71.23260036082291
2454,2454,9/12/2025 8:00,3650.5,3653.71,3647.74,3648.24,5366,0.000616736,0.00130748,0.001258141,-0.004572068,-0.004207508,range,90.0,,,,65.86727310098382
2455,2455,9/12/2025 9:00,3648.22,3651.18,3639.61,3640.88,7219,0.002021489,0.002639472,0.003825998,-0.001224979,-0.001332096,range,88.0,-1.0,-1.0,1.0,54.61114280115259
2456,2456,9/12/2025 10:00,3640.83,3646.87,3637.51,3646.42,6355,-0.001519298,0.00049912,0.001807252,-6.86e-05,-0.00317846,range,86.0,1.0,-1.0,1.0,60.179167396868394
2457,2457,9/12/2025 11:00,3646.36,3652.04,3646.19,3650.97,5604,-0.001246244,-0.002763649,-0.000131472,-0.00060258,-0.005141099,range,89.0,1.0,-1.0,1.0,65.9473237025401
2458,2458,9/12/2025 12:00,3651.02,3651.95,3646.79,3646.96,5183,0.001099546,-0.000148069,0.000350977,0.00160956,-0.002785882,range,82.0,1.0,-1.0,1.0,58.719533125747475
2459,2459,9/12/2025 13:00,3646.94,3648.87,3638.09,3645.17,9267,0.000491061,0.001591147,-0.0011769,0.002644595,-0.00313017,range,83.0,1.0,-1.0,1.0,60.00701631124343
2460,2460,9/12/2025 14:00,3644.69,3652.47,3643.13,3650.06,8885,-0.001339704,-0.000849301,-0.000997244,0.000808206,-0.00446568,range,87.0,1.0,-1.0,1.0,63.166397413553
2461,2461,9/12/2025 15:00,3650.25,3654.21,3647.23,3647.8,9095,0.000619552,-0.000720983,0.000869017,0.000737431,-0.003610395,range,,,,,60.404487279244215
2462,2462,9/12/2025 16:00,3647.89,3648.11,3641.71,3644.39,7970,0.000935685,0.001555816,0.000705193,0.001056418,-0.003520479,range,82.0,1.0,-1.0,-1.0,60.08172245644937
2463,2463,9/12/2025 17:00,3644.28,3649.48,3642.48,3649.03,5745,-0.001271571,-0.000337076,-0.001057815,-0.00223347,-0.003455713,range,88.0,1.0,-1.0,-1.0,59.94322661889455
2464,2464,9/12/2025 18:00,3649.04,3650.6,3647.52,3648.56,5381,0.000128818,-0.001142917,0.000411121,-0.000586533,-0.000655053,range,89.0,1.0,-1.0,-1.0,52.20764825265957
2465,2465,9/12/2025 19:00,3648.65,3649.31,3646.92,3648.36,4352,5.48e-05,0.000183644,-0.000153494,0.00071539,0.000112379,range,87.0,1.0,-1.0,-1.0,49.60371157782024
2466,2466,9/12/2025 20:00,3648.39,3648.39,3643.49,3644.08,4428,0.001174508,0.001229391,8.51e-05,0.000790323,0.002401155,range,89.0,1.0,-1.0,-1.0,41.57844080718908
2467,2467,9/12/2025 21:00,3644.14,3645.33,3641.22,3642.37,3427,0.000469475,0.001644534,0.00182848,0.00076873,0.003415359,range,90.0,1.0,-1.0,-1.0,37.96439628365426
2468,2468,9/14/2025 22:00,3642.28,3642.28,3642.28,3642.28,1,2.47e-05,0.000494196,0.001724195,0.002136025,0.002945957,range,,,,,39.26355813362368
2469,2469,9/14/2025 23:00,3644.71,3645.53,3639.32,3641.9,2729,0.000104341,0.000129054,0.001773799,0.001620033,0.002358659,range,,,,,41.02028015752411
2470,2470,9/15/2025 0:00,3641.77,3641.93,3636.62,3637.99,2210,0.001074769,0.001179223,0.001674001,0.001759213,0.00281749,range,90.0,1.0,-1.0,-1.0,39.644372599243624
2471,2471,9/15/2025 1:00,3638.0,3642.42,3631.74,3633.27,4840,0.001299105,0.002375271,0.002504631,0.00433769,0.002094532,range,89.0,1.0,-1.0,-1.0,41.87833511062941
2472,2472,9/15/2025 2:00,3633.24,3634.62,3626.35,3634.35,7213,-0.000297165,0.001001555,0.002181958,0.003909915,0.003321089,range,88.0,1.0,-1.0,-1.0,35.763151685368456
2473,2473,9/15/2025 3:00,3634.48,3645.26,3634.15,3640.83,6303,-0.001779814,-0.00207645,0.000293889,0.00206821,0.002785079,range,84.0,-1.0,-1.0,-1.0,38.56046931268753
2474,2474,9/15/2025 4:00,3640.82,3646.27,3640.05,3645.94,3309,-0.001401559,-0.003178878,-0.002180508,-0.000510157,0.000279763,range,89.0,,,,48.87714662971814
2475,2475,9/15/2025 5:00,3646.0,3646.69,3643.43,3645.4,2283,0.000148132,-0.001253635,-0.003327481,-0.000831185,-6.31e-05,range,88.0,-1.0,-1.0,1.0,50.26035770703156
2476,2476,9/15/2025 6:00,3645.41,3646.11,3642.19,3643.47,3221,0.000529715,0.000677925,-0.002503108,-0.000326612,0.001808715,range,89.0,-1.0,-1.0,1.0,42.00436787024493
2477,2477,9/15/2025 7:00,3643.48,3643.75,3636.44,3636.45,5171,0.001930454,0.002461192,0.001204471,0.001498714,0.003121176,upward,86.0,-1.0,-1.0,1.0,37.654992385028244
2478,2478,9/15/2025 8:00,3636.44,3644.82,3633.57,3643.73,7263,-0.001997953,-7.14e-05,0.000606521,-0.001575309,0.000181133,range,87.0,-1.0,-1.0,1.0,49.33788121831997
2479,2479,9/15/2025 9:00,3643.78,3645.67,3640.71,3645.29,5344,-0.000427949,-0.002425047,3.02e-05,-0.003297406,0.001025981,range,90.0,-1.0,-1.0,1.0,46.00085543041894
2480,2480,9/15/2025 10:00,3645.28,3645.76,3635.7,3641.16,5985,0.001134254,0.000705819,0.000634413,-0.001870283,0.002032319,upward,90.0,-1.0,-1.0,1.0,42.661642204120206
2481,2481,9/15/2025 11:00,3641.19,3646.2,3639.01,3639.77,6720,0.000381892,0.001516579,-0.000912146,0.000291227,0.002360039,upward,90.0,-1.0,-1.0,1.0,41.67796938448582
2482,2482,9/15/2025 12:00,3639.89,3646.67,3638.88,3642.43,6115,-0.000730282,-0.000348668,0.000356905,0.000963642,0.000452994,upward,89.0,-1.0,-1.0,1.0,48.34966993243921
2483,2483,9/15/2025 13:00,3642.52,3650.85,3636.75,3650.16,8727,-0.002117715,-0.002846451,-0.001334188,-0.001304052,-0.002134153,upward,88.0,-1.0,-1.0,1.0,56.95411533492002
2484,2484,9/15/2025 14:00,3650.18,3664.19,3646.73,3657.03,10171,-0.001878574,-0.003992311,-0.004339587,-0.003707927,-0.004033328,upward,90.0,-1.0,-1.0,1.0,61.74550087436211
2485,2485,9/15/2025 15:00,3657.02,3663.65,3653.79,3663.39,9080,-0.001736097,-0.003611409,-0.00644758,-0.007353844,-0.005866151,upward,91.0,-1.0,-1.0,1.0,65.62454558521134
2486,2486,9/15/2025 16:00,3663.55,3681.73,3662.89,3680.38,8676,-0.004616371,-0.006344454,-0.010311435,-0.009958211,-0.011517832,range,87.0,-1.0,-1.0,-1.0,75.89492974805833
2487,2487,9/15/2025 17:00,3680.49,3685.43,3674.58,3679.13,9072,0.000339754,-0.004278185,-0.007874144,-0.009197827,-0.012464903,range,89.0,1.0,-1.0,-1.0,79.25491196572062
2488,2488,9/15/2025 18:00,3679.11,3682.57,3678.5,3681.51,6871,-0.000646474,-0.000306939,-0.006649445,-0.010960177,-0.012809961,range,87.0,1.0,-1.0,-1.0,79.59337349237757
2489,2489,9/15/2025 19:00,3681.49,3681.82,3675.7,3676.81,4715,0.001278282,0.000630982,-0.003649903,-0.01007395,-0.009785657,range,89.0,1.0,-1.0,-1.0,73.0937098829657
2490,2490,9/15/2025 20:00,3676.84,3682.62,3676.61,3680.85,5622,-0.001097573,0.000179306,-0.000127688,-0.010437806,-0.009484222,range,90.0,,,,72.7189899763585
2491,2491,9/15/2025 21:00,3680.85,3681.87,3678.58,3678.73,3068,0.000576286,-0.000521919,0.000108733,-0.007766267,-0.009060192,range,,,,,71.25366662270086
2492,2492,9/15/2025 22:00,3678.73,3678.73,3678.73,3678.73,1,0.0,0.000576286,0.000755696,-0.005898775,-0.00958483,range,92.0,1.0,-1.0,1.0,73.05177824114955
